Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Steel Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eximite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Meutoite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eximite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Meutoite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Desichalkos Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eximite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Meutoite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Desichalkos Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Prometheum Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deep Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infuscolium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oureclase Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Astral Silver Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carmot Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mithril Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rubracium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Orichalcum Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Adamantine Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Atlarus Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Prometheum Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deep Iron Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infuscolium Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black Steel Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oureclase Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Astral Silver Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carmot Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mithril Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rubracium Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quicksilver Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Haderoth Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Orichalcum Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Celenegil Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Adamantine Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Atlarus Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tartarite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Prometheum Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deep Iron Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infuscolium Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black Steel Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oureclase Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Astral Silver Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carmot Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mithril Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rubracium Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quicksilver Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Haderoth Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Orichalcum Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Celenegil Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Adamantine Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Atlarus Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tartarite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ignatius Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Shadow Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lemurite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Midasium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Vyroxeres Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ceruclase Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Alduorite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kalendrite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Vulcanite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sanguinite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ignatius Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Shadow Iron Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lemurite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Midasium Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Vyroxeres Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ceruclase Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Alduorite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kalendrite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Vulcanite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sanguinite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Shadow Steel Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Inolashite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Amordrine Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ignatius Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Shadow Iron Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lemurite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Midasium Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Vyroxeres Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ceruclase Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Alduorite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kalendrite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Vulcanite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sanguinite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Shadow Steel Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Inolashite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Amordrine Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Zinc Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silver Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Platinum Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Zinc Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silver Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Platinum Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brass Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Electrum Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Zinc Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silver Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Platinum Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brass Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Electrum Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sulfur Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phosphorite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saltpeter Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magnesium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bitumen Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Potash Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sulfur block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phosphorite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saltpeter Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magnesium Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bitumen Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Potash Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gold Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iron Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Charcoal
appliedenergistics2:item.ItemFacade:0, Cable Facade - High Explosives
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Explosives
appliedenergistics2:item.ItemFacade:0, Cable Facade - Miners Explosives
appliedenergistics2:item.ItemFacade:0, Cable Facade - Death Explosives
appliedenergistics2:item.ItemFacade:0, Cable Facade - Precision Explosives
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.metallurgy.tab2.block.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Beehive
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.sink.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.sink.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.sink.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.sink.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Salt Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Compressed Salt Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fairy Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pokefennium Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - RedAurum Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Vehicle Crafting Table
appliedenergistics2:item.ItemFacade:0, Cable Facade - Modern Warfare Armor Box
appliedenergistics2:item.ItemFacade:0, Cable Facade - WW2 Armor Box
appliedenergistics2:item.ItemFacade:0, Cable Facade - Modern Weapons Box
appliedenergistics2:item.ItemFacade:0, Cable Facade - American Weapons Box
appliedenergistics2:item.ItemFacade:0, Cable Facade - British Weapons Box
appliedenergistics2:item.ItemFacade:0, Cable Facade - German Weapons Box
appliedenergistics2:item.ItemFacade:0, Cable Facade - Japanese Weapons Box
appliedenergistics2:item.ItemFacade:0, Cable Facade - Russian Weapons Box
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Zinc Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Zinc Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Brass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Zinc
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carving Table
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Smokey Quartz
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Smokey Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pillar Smokey Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Smokey Quartz Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nether Star Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tainted Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tainted Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tainted Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tainted Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Decoration Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Decoration Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aluminum Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silicon Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aluminum Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Solid Meteoric Iron
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cheese Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Moon Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Moon Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Moon Turf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Moon Dungeon Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.slabGCDouble.tinSlab.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.slabGCDouble.tinSlab.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.slabGCDouble.moonSlab.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.slabGCDouble.moonBricksSlab.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.slabGCDouble.marsSlab.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.slabGCDouble.marsBricksSlab.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Asteroid Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Asteroid Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Asteroid Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aluminum Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ilmenite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Desh Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mars Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mars Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mars Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mars Dungeon Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Desh
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mars Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bamboo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Coke Oven Wall
appliedenergistics2:item.ItemFacade:0, Cable Facade - Heated Coke Oven Wall
appliedenergistics2:item.ItemFacade:0, Cable Facade - Coke Oven Port
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fluix Wire Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Wire Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fluxed Electrum Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Flux Crystal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Curious Hive
appliedenergistics2:item.ItemFacade:0, Cable Facade - Unusual Hive
appliedenergistics2:item.ItemFacade:0, Cable Facade - Resonating Hive
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Burnt Limestone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Clay Roof Tile Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Tile Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Burnt Limestone Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Cobble Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Burnt Limestone Cobble Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Salt Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sulfur Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Thorium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tungsten Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Burnt Limestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Clay Roof Tiles
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Tiles
appliedenergistics2:item.ItemFacade:0, Cable Facade - Burnt Limestone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Cobble
appliedenergistics2:item.ItemFacade:0, Cable Facade - Burnt Limestone Cobble
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tungsten Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carbide Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brass Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Zinc Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Salt Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sulfur Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Zinc Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tar
appliedenergistics2:item.ItemFacade:0, Cable Facade - Coral Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bauxite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rutile Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Construction Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Smooth Limestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Small Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Thin Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bordered Limestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Limestone
